"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20080000373424,NA,1115,2008-10-04,1337,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20110000327433,2011-10-05,700,2011-10-05,1802,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","N","N3",NA
20180000908123,2018-09-02,0,2018-09-03,1348,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"G2","CENTRAL AREA/SQUIRE PARK"
20130000100570,2013-03-25,900,2013-03-25,1826,"CAR PROWL","THEFT-LICENSE PLATE","WEST","M","M2","SLU/CASCADE"
20120000293862,NA,1839,2012-09-01,1839,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
NA,2014-04-20,842,NA,842,"TRESPASS","TRESPASS","NORTH","J","J1","GREENWOOD"
20160000901518,2016-02-21,NA,2016-02-21,2330,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20090000313008,2009-09-02,NA,2009-09-04,1347,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","L3","SANDPOINT"
2015000049442,2015-02-06,1600,2015-02-12,1810,"THEFT-BUILDING","THEFT-BUILDING","WEST","M","M2","SLU/CASCADE"
20160000410919,2016-11-12,2000,2016-11-13,1250,"THEFT-BUILDING",NA,"SOUTHWEST","W","W1","NORTH DELRIDGE"
20090000416612,2009-12-02,22,2009-12-02,22,"BURGLARY-COMMERCIAL",NA,"WEST","D","D3","SLU/CASCADE"
20150000189816,2015-06-06,2200,NA,1409,"CAR PROWL","THEFT-CARPROWL","EAST","G","G3","MADRONA/LESCHI"
20170000153498,2017-05-02,2000,2017-05-02,2203,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","N","N2","NORTHGATE"
20180000244270,2018-07-03,2000,2018-07-04,1020,"BURGLARY-RESIDENTIAL",NA,"NORTH","B","B1","BALLARD SOUTH"
20150000397424,2015-11-13,2000,2015-11-13,2247,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E3",NA
201400005578,NA,1050,2014-01-06,1057,"THEFT-ALL OTHER","THEFT-OTH","NORTH",NA,"U2","UNIVERSITY"
20120000352260,2012-10-14,1334,2012-10-14,1334,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","S","S1","NEW HOLLY"
20140000166868,2014-05-28,35,2014-05-28,35,"CAR PROWL","THEFT-CARPROWL","EAST","G","G1","FIRST HILL"
20170000296266,2017-08-10,2300,2017-08-11,931,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","C","C1","MILLER PARK"
20100000259081,2010-07-26,1900,2010-07-27,1312,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","B","B2","BALLARD SOUTH"
20160000148015,2016-04-29,1025,NA,1025,"THEFT-SHOPLIFT",NA,"WEST","D","D2","SLU/CASCADE"
NA,2009-04-06,1200,2009-04-06,1852,"THEFT-ALL OTHER","THEFT-OTH","WEST","D","D3","SLU/CASCADE"
20100000139085,2010-04-29,200,2010-04-29,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER VIEW"
20180000905469,2018-06-13,1005,2018-06-18,1012,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","O1","SODO"
201400002307,NA,255,2014-01-03,255,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,"B3","WALLINGFORD"
20180000267009,2018-07-20,506,2018-07-20,506,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","NORTH","B",NA,"WALLINGFORD"
2018000041642,2018-02-03,1128,2018-02-03,1128,"TRESPASS",NA,"SOUTH","O","O2","GEORGETOWN"
2016000056278,2016-02-12,1800,2016-02-16,1142,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","U","U1","UNIVERSITY"
20110000398756,2011-12-12,NA,2011-12-12,2120,"CAR PROWL","THEFT-AUTOACC","WEST","K","K1","DOWNTOWN COMMERCIAL"
20120000271205,2012-08-15,2100,2012-08-15,2211,"TRESPASS","TRESPASS","WEST","M","M2","DOWNTOWN COMMERCIAL"
20140000377424,2014-11-10,2150,2014-11-10,2150,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","L","L3","LAKECITY"
NA,2008-08-22,1900,2008-08-25,1459,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","DOWNTOWN COMMERCIAL"
20170000907094,2017-08-09,30,2017-08-09,946,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20140000908225,2014-10-14,2200,2014-10-17,1937,"CAR PROWL","THEFT-CARPROWL",NA,"Q","Q2","QUEEN ANNE"
20130000166074,2013-05-17,1825,2013-05-17,1834,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U3","ROOSEVELT/RAVENNA"
20080000406126,2008-10-27,1000,2008-10-29,1029,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","SOUTH","R","R2","MOUNT BAKER"
20180000907366,2018-08-12,1830,2018-08-13,833,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q1","MAGNOLIA"
20090000424657,2009-12-09,1840,2009-12-09,1842,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L",NA,"NORTHGATE"
20090000319288,2009-09-09,1449,NA,1650,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E","E2","CAPITOL HILL"
20180000903285,2018-04-15,830,2018-04-15,1535,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20170000243937,2017-07-05,2110,2017-07-05,2110,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20090000171729,2009-05-19,1400,2009-05-20,NA,NA,"VEH-THEFT-AUTO","SOUTHWEST","W","W1","COMMERCIAL DUWAMISH"
20120000345720,2012-10-09,NA,2012-10-09,1223,"THEFT-ALL OTHER","THEFT-MAIL",NA,"S","S2","BRIGHTON/DUNLAP"
20130000445568,2013-11-29,800,2013-12-13,315,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH",NA,"N2","BITTERLAKE"
20150000906786,2015-10-18,2300,2015-10-19,1626,"CAR PROWL","THEFT-CARPROWL",NA,"B","B3",NA
20160000366476,2016-10-09,1730,2016-10-09,1730,"AGGRAVATED ASSAULT","ASSLT-AGG-GUN","SOUTH","R","R3","COLUMBIA CITY"
20170000903826,2017-04-07,NA,2017-04-28,1530,"THEFT-ALL OTHER","THEFT-MAIL","EAST","C","C3","CENTRAL AREA/SQUIRE PARK"
2018000011659,2017-12-26,NA,2018-01-10,1650,"THEFT-ALL OTHER","THEFT-OTH","EAST","C","C1","MILLER PARK"
20160000425352,2016-11-25,1430,2016-11-25,1432,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20160000443895,2016-12-10,1330,2016-12-10,1610,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","BELLTOWN"
2008000012168,2008-01-09,2100,NA,1130,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","BALLARD SOUTH"
NA,2017-01-13,2330,2017-01-14,139,"BURGLARY-COMMERCIAL-SECURE PARKING","BURGLARY-SECURE PARKING-NONRES","WEST","M","M2","SLU/CASCADE"
20170000349934,NA,2352,2017-09-19,2353,NA,"DUI-LIQUOR","WEST","D","D2","QUEEN ANNE"
20110000206493,2011-06-24,2330,2011-06-27,1541,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","W","W1","ALKI"
20110000132555,2011-04-26,1236,NA,1236,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","K","K3",NA
20170000409687,2017-10-21,0,2017-11-04,1645,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","NORTH","J","J2","BALLARD NORTH"
NA,2017-04-26,2000,2017-04-27,727,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","N2","NORTHGATE"
20120000196570,2012-06-22,1742,2012-06-22,2036,NA,"THEFT-SHOPLIFT","WEST","M","M2",NA
20140000905308,2014-06-20,1830,2014-06-21,1255,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","SLU/CASCADE"
20130000142030,NA,NA,2013-04-28,1325,"CAR PROWL","THEFT-CARPROWL","EAST","E","E2",NA
20150000202789,2015-05-25,NA,2015-06-16,1802,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","E",NA,"CAPITOL HILL"
20100000117292,2010-04-10,2230,2010-04-11,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20080000361121,2008-09-25,1900,2008-09-25,2300,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M2","SLU/CASCADE"
2014000040225,2014-02-06,1030,2014-02-06,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U3","SANDPOINT"
20140000366155,2014-11-01,1445,2014-11-01,1524,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M1","DOWNTOWN COMMERCIAL"
20110000298636,2011-09-09,2210,2011-09-09,2334,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20090000315820,2009-09-06,1545,2009-09-06,1811,"CAR PROWL",NA,"WEST","Q","Q3","SLU/CASCADE"
20100000443763,2010-12-24,1700,2010-12-27,1201,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M3","DOWNTOWN COMMERCIAL"
NA,2017-04-09,2100,2017-04-11,1520,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","N","N2","NORTHGATE"
200900009521,2009-01-08,1715,2009-01-08,1740,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L",NA,"NORTHGATE"
20110000237644,NA,1327,2011-07-22,1528,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","W2","MORGAN"
20080000481926,2008-12-30,1800,2008-12-30,1800,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"U","U2","UNIVERSITY"
20130000405712,2013-11-08,1530,2013-11-08,1530,"TRESPASS","TRESPASS",NA,"M","M2","DOWNTOWN COMMERCIAL"
2015000030565,NA,1841,2015-01-27,1841,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R2",NA
20140000122452,2014-04-21,1944,2014-04-21,1944,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E","E1","CAPITOL HILL"
20080000288589,2008-08-04,2050,2008-08-04,2052,"THEFT-BUILDING","THEFT-BUILDING","WEST","Q",NA,"QUEEN ANNE"
20150000904352,2015-06-11,2300,2015-06-26,1459,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W1","NORTH ADMIRAL"
2010000054419,NA,2000,NA,948,"CAR PROWL","THEFT-AUTOACC","SOUTH","S","S3","RAINIER VIEW"
20120000115223,2012-04-15,2050,2012-04-16,21,"WEAPON","WEAPON-POSSESSION",NA,"O","O1","SODO"
NA,2016-12-01,600,2016-12-02,1611,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","E",NA,NA
20100000431707,2010-12-15,NA,NA,2012,"TRESPASS","TRESPASS","NORTH","J","J3","GREENWOOD"
2018000020762,2018-01-10,1219,2018-01-17,1950,"THEFT-ALL OTHER","THEFT-OTH",NA,"S","S1","SOUTH BEACON HILL"
20110000105639,2011-04-01,2100,2011-04-02,1258,"BURGLARY-RESIDENTIAL",NA,"NORTH","B","B3","WALLINGFORD"
2012000011241,2012-01-11,1600,2012-01-11,1904,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"D",NA,"QUEEN ANNE"
20080000254814,2008-07-11,1950,2008-07-11,2009,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"K2","PIONEER SQUARE"
20150000902750,2015-04-21,2015,2015-04-22,3,"CAR PROWL","THEFT-CARPROWL",NA,"M","M2","DOWNTOWN COMMERCIAL"
20080000288331,2008-08-04,1130,2008-08-04,1813,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"C2","CENTRAL AREA/SQUIRE PARK"
2016000017010,2016-01-15,934,2016-01-15,1052,NA,"THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
2013000087595,2013-03-14,2300,2013-03-15,844,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES",NA,"U","U3","SANDPOINT"
20100000345287,2010-10-02,1800,2010-10-03,39,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S1",NA
2018000020574,2018-01-17,1421,2018-01-17,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","R","R1","NORTH BEACON HILL"
20080000384289,2008-10-12,NA,NA,1918,"PROSTITUTION","PROSTITUTION LOITERING","WEST","D","D2","SLU/CASCADE"
20130000436489,2013-12-05,353,2013-12-05,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L1","LAKECITY"
20080000117640,2008-03-29,2200,2008-04-01,NA,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K1",NA
20170000108721,2017-03-28,1633,2017-03-28,1633,NA,"THEFT-CARPROWL","SOUTH","R","R3","GENESEE"
20160000127213,2015-09-23,0,2016-04-13,1202,"RAPE","RAPE-STRONGARM","UNKNOWN","","","UNKNOWN"
2011000044035,2011-02-06,1155,2011-02-06,1155,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","NORTH","L","L1","LAKECITY"
20120000902918,2012-06-30,1215,2012-06-30,1540,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH",NA,"J3",NA
20160000381286,2016-10-21,1140,2016-10-21,1306,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","NORTHGATE"
20180000138708,2018-04-20,717,2018-04-20,717,"TRESPASS",NA,"SOUTH","R","R1","NORTH BEACON HILL"
20140000263467,2014-08-09,1512,2014-08-09,1512,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","EAST","G","G1","FIRST HILL"
2013000089425,2013-03-16,1604,2013-03-16,1740,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"W","W3","MORGAN"
NA,2015-05-12,2149,2015-05-13,104,"THEFT-ALL OTHER","THEFT-COINOP","WEST","D","D1","SLU/CASCADE"
20130000448671,2013-12-14,1900,2013-12-15,1737,NA,"VEH-THEFT-AUTO","EAST","C","C2","MILLER PARK"
20180000900799,2018-01-24,820,2018-01-24,NA,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","COLUMBIA CITY"
20120000206498,2012-06-30,600,2012-06-30,1134,"CAR PROWL","THEFT-CARPROWL","EAST",NA,"E3","FIRST HILL"
201600009247,NA,30,2016-01-08,1934,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","J",NA,NA
20170000243799,2017-07-04,2230,2017-07-05,2206,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S3","RAINIER VIEW"
NA,2010-07-20,2119,2010-07-20,2218,"NARCOTIC","NARC-POSSESS-COCAINE",NA,"D","D1","BELLTOWN"
20160000170904,2016-05-16,200,2016-05-16,1350,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","L2","NORTHGATE"
2013000061088,NA,1045,2013-02-22,1046,"TRESPASS","TRESPASS","NORTH","U","U2","UNIVERSITY"
2018000099242,2018-03-20,745,2018-03-20,826,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W","W1","COMMERCIAL DUWAMISH"
20120000378678,NA,1500,2012-11-04,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F3","HIGHLAND PARK"
2017000054832,2017-02-13,2240,2017-02-14,848,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","U3","SANDPOINT"
2018000074533,2018-01-28,NA,2018-03-01,1217,"SEX OFFENSE-OTHER","SEXOFF-INDECENT LIBERTIES","NORTH","L","L2","ROOSEVELT/RAVENNA"
20160000907361,2016-10-04,2000,2016-10-05,22,"CAR PROWL","THEFT-CARPROWL","EAST","C",NA,"MONTLAKE/PORTAGE BAY"
20080000150424,2008-04-27,328,NA,330,"ARSON","ARSON-OTHER","NORTH","J","J2","BALLARD NORTH"
20090000196195,2009-06-06,2200,2009-06-07,545,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J1","GREENWOOD"
20140000239239,2014-07-21,2144,2014-07-21,2144,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","L","L1","LAKECITY"
20110000156643,2011-05-16,2100,NA,1047,NA,"THEFT-AUTOACC",NA,"G","G3",NA
NA,2008-07-01,1410,2008-07-01,1422,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M",NA,"DOWNTOWN COMMERCIAL"
20090000390347,2009-11-07,1150,NA,1535,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","M","M3","DOWNTOWN COMMERCIAL"
20150000907544,2015-11-15,1705,2015-11-16,1430,"THEFT-ALL OTHER",NA,NA,"B","B2","BALLARD SOUTH"
NA,2016-11-21,1841,2016-11-21,1841,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20090000386957,2009-11-04,300,2009-11-04,329,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","R","R2",NA
20100000273280,2010-08-06,845,2010-08-06,1807,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","J","J3","ROOSEVELT/RAVENNA"
20150000403304,2015-11-18,2138,2015-11-18,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","R","R1","NORTH BEACON HILL"
2012000044649,2012-02-13,1934,2012-02-13,1934,"THEFT-BICYCLE","THEFT-BICYCLE","SOUTH","S","S3","RAINIER BEACH"
2014000046627,2013-05-01,1200,NA,1402,"CAR PROWL","THEFT-LICENSE PLATE","SOUTH","R","R3","COLUMBIA CITY"
20160000455280,NA,2007,2016-12-19,2007,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-GUN","NORTH","N","N3","GREENWOOD"
20120000259169,2012-08-06,2200,2012-08-07,331,"CAR PROWL","THEFT-AUTOACC","SOUTHWEST","F","F1","NORTH DELRIDGE"
2011000084979,2011-03-15,430,2011-03-15,438,"CAR PROWL","THEFT-CARPROWL","EAST","E","E2","FIRST HILL"
20110000160665,2011-05-20,900,2011-05-20,1419,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","EAST","C","C1","MILLER PARK"
20080000206525,NA,300,2008-06-08,724,"ROBBERY-STREET","ROBBERY-STREET-WEAPON","SOUTH","O","O2","SODO"
2012000010430,2012-01-10,2259,2012-01-10,2259,"DUI","DUI-LIQUOR","WEST","Q","Q1","QUEEN ANNE"
20140000902839,2014-03-15,NA,2014-03-16,1355,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","UNIVERSITY"
2010000024189,2010-01-21,1945,2010-01-21,NA,"CAR PROWL","THEFT-CARPROWL","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20110000901374,2011-04-16,1900,2011-04-17,1203,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
20120000155451,2012-05-20,758,2012-05-20,758,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E3",NA
2014000024206,2014-01-22,2321,2014-01-22,2321,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
NA,2011-10-08,1400,2011-10-12,1816,"CAR PROWL",NA,"EAST","C","C1","CAPITOL HILL"
NA,2014-03-25,1200,2014-04-03,1531,NA,"THEFT-OTH","WEST","Q","Q1","MAGNOLIA"
20150000289453,NA,1811,2015-08-19,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U","U1","SANDPOINT"
20170000150869,2017-04-30,1600,2017-04-30,2046,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20140000323081,2014-09-27,126,2014-09-27,126,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","EAST","E","E3","CAPITOL HILL"
201500004146,2015-01-04,2100,2015-01-05,1133,"BURGLARY-RESIDENTIAL-SECURE PARKING",NA,"SOUTHWEST","W","W1",NA
20170000402014,NA,1751,2017-10-29,1831,NA,NA,"WEST","M","M1","DOWNTOWN COMMERCIAL"
20140000124432,2014-04-23,1347,2014-04-23,NA,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","SLU/CASCADE"
20080000175415,2008-05-15,2215,2008-05-16,1001,"CAR PROWL",NA,"WEST","Q","Q2",NA
20150000234391,2015-07-09,1340,2015-07-09,1340,"THEFT-ALL OTHER","THEFT-OTH",NA,"E","E3","CAPITOL HILL"
20140000392435,2014-11-20,0,2014-11-23,1949,"CAR PROWL","THEFT-LICENSE PLATE",NA,"N","N2","NORTHGATE"
2011000047280,2011-02-09,950,2011-02-09,956,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U","U3","SANDPOINT"
20160000433051,2016-12-01,1800,2016-12-01,2245,"BURGLARY-COMMERCIAL",NA,"NORTH","J","J2","BALLARD NORTH"
20100000400341,2010-11-16,NA,2010-11-16,2244,"PROSTITUTION","PROSTITUTION","NORTH","N","N2","NORTHGATE"
20110000342080,2011-10-19,1946,2011-10-19,1946,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","W",NA,"ALASKA JUNCTION"
20100000112907,2010-04-07,1535,2010-04-07,1535,"NARCOTIC","NARC-POSSESS-COCAINE",NA,"C","C3","CENTRAL AREA/SQUIRE PARK"
20140000290189,2014-08-30,2125,2014-08-30,2125,NA,"ROBBERY-STREET-BODYFORCE","WEST","M","M1","DOWNTOWN COMMERCIAL"
2017000081418,2017-03-06,2100,2017-03-07,1216,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"L","L3","LAKECITY"
20140000194789,2014-06-18,1722,2014-06-18,1722,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","SOUTH",NA,"S3","RAINIER BEACH"
20170000468819,2017-12-21,300,2017-12-21,1450,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","N","N3","NORTHGATE"
2008000061984,2008-02-16,2100,2008-02-16,2215,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20120000241520,2012-07-25,1802,2012-07-25,1858,"WEAPON","WEAPON-POSSESSION",NA,"M","M1","BELLTOWN"
20130000281775,2013-08-03,NA,2013-08-06,1437,"THEFT-BUILDING","THEFT-BUILDING","EAST","C","C1","CAPITOL HILL"
NA,2016-11-23,1401,2016-11-28,1308,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20140000904654,2014-04-18,1345,2014-04-21,2018,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20130000304767,2013-08-23,730,2013-08-23,1544,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH",NA,"O2","SODO"
2018000025855,2018-01-21,NA,2018-01-21,NA,NA,"VEH-THEFT-AUTO","EAST","E","E2","CAPITOL HILL"
2016000063453,2016-02-22,1121,2016-02-22,1121,"NARCOTIC","NARC-POSSESS-COCAINE","WEST",NA,"K1","DOWNTOWN COMMERCIAL"
20130000303778,NA,1500,2013-08-22,1750,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","UNIVERSITY"
20130000254827,2013-07-17,1905,2013-07-18,822,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","FIRST HILL"
20170000449550,2017-12-05,1000,NA,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST","G","G1","FIRST HILL"
NA,2008-04-09,1622,2008-04-09,1622,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20090000230439,2009-07-03,1430,2009-07-03,1707,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
NA,NA,2000,2011-01-12,941,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH",NA,NA,"WALLINGFORD"
20120000249903,2012-07-31,1845,2012-07-31,1850,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U2","UNIVERSITY"
2011000027489,NA,NA,2011-01-23,2200,"CAR PROWL","THEFT-CARPROWL","UNKNOWN","","",NA
20130000382018,2013-10-20,1930,2013-10-21,NA,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","BITTERLAKE"
20120000154388,2012-05-19,1207,2012-05-19,1207,"FAMILY OFFENSE-NONVIOLENT","CHILD-ABANDON","SOUTHWEST",NA,"F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2009000045098,2009-02-04,1800,2009-02-06,950,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N2","BITTERLAKE"
20140000205705,2014-06-26,1900,2014-06-26,NA,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","M","M3","DOWNTOWN COMMERCIAL"
20110000143275,2011-05-04,NA,2011-05-05,1502,"CAR PROWL","THEFT-AUTOACC","EAST","E","E3","FIRST HILL"
2018000045579,2018-02-06,1530,2018-02-06,1535,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3",NA
20100000110734,2010-04-05,745,2010-04-05,1916,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","D","D2","SLU/CASCADE"
20170000212646,2017-06-12,1900,2017-06-13,1441,"CAR PROWL","THEFT-CARPROWL",NA,"L",NA,NA
20110000289375,NA,900,2011-09-02,1325,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S2","RAINIER BEACH"
20180000229042,2018-06-22,724,2018-06-23,724,"THEFT-ALL OTHER",NA,"WEST","K","K1","DOWNTOWN COMMERCIAL"
20110000407846,NA,1529,NA,1651,"NARCOTIC","NARC-SELL-MARIJU","NORTH","U","U2","UNIVERSITY"
20080000144000,NA,1300,2008-04-22,1535,"CAR PROWL",NA,"WEST","Q","Q1","MAGNOLIA"
20090000440391,2009-12-23,1215,2009-12-23,2019,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20140000906331,2014-08-03,125,2014-08-03,1431,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E2","CAPITOL HILL"
20180000905483,2018-06-17,1030,2018-06-18,1207,"THEFT-ALL OTHER","THEFT-OTH","EAST",NA,"E1","CAPITOL HILL"
20110000345020,2011-10-21,NA,2011-10-22,1509,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R1","NORTH BEACON HILL"
20160000310183,2016-08-25,1130,2016-08-27,1022,"BURGLARY-COMMERCIAL",NA,"WEST","M","M1","DOWNTOWN COMMERCIAL"
NA,2015-08-05,2300,2015-08-06,110,"THEFT-BUILDING","THEFT-BUILDING","NORTH","J","J3","ROOSEVELT/RAVENNA"
20100000249575,2010-07-20,1145,2010-07-20,1540,"NARCOTIC",NA,"WEST","M","M3","DOWNTOWN COMMERCIAL"
20080000374737,2008-10-04,100,2008-10-05,1318,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B3","WALLINGFORD"
